Year,Quarter,State,Count,Amount,Average Transaction
2020,Q4,Uttar Pradesh,178167517,357428826778.2578,2006.1391256760783
2020,Q4,Madhya Pradesh,153652541,284275139772.3589,1850.1167499231847
2020,Q4,Andhra Pradesh,286118552,654841546033.3186,2288.707046278211
2020,Q4,Tripura,1651890,3182130996.2213116,1926.3576849677106
2020,Q4,Lakshadweep,11650,30111317.917080387,2584.662482152823
2020,Q4,Manipur,1627852,5602224558.458768,3441.4827382702897
2020,Q4,Maharashtra,407621004,622155530832.2585,1526.308813154924
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,1817791,2700511100.828503,1485.6004352692378
2020,Q4,Meghalaya,754008,1804242572.1989727,2392.869269555459
2020,Q4,Andaman & Nicobar Islands,224531,627282656.3148524,2793.7463259632405
2020,Q4,Haryana,83171439,159998504366.53964,1923.7193234872327
2020,Q4,Rajasthan,190283435,386034779836.48376,2028.7356061050914
2020,Q4,Ladakh,332134,1111963470.5079594,3347.9362862819203
2020,Q4,Punjab,22997925,53775406479.553894,2338.272104094343
2020,Q4,Assam,15423454,40226611319.263756,2608.145446491023
2020,Q4,Jharkhand,39431633,72805174830.04245,1846.3646897414178
2020,Q4,Odisha,92324950,178302663014.6175,1931.2511191678684
2020,Q4,Bihar,96591673,238905613136.47186,2473.356198483816
2020,Q4,Kerala,33288187,56755256647.011795,1704.9668895158452
2020,Q4,Karnataka,431536984,658036698565.0032,1524.8674458108628
2020,Q4,Chandigarh,2912716,6146762901.349345,2110.320024797936
2020,Q4,Telangana,343643787,696350439226.9453,2026.3728476107885
2020,Q4,Himachal Pradesh,7272328,13989053108.813015,1923.6004081241956
2020,Q4,West Bengal,100340645,199165491365.6468,1984.8934732843982
2020,Q4,Gujarat,77828547,148393060112.4366,1906.6662019584744
2020,Q4,Sikkim,735035,1919275805.122922,2611.135259032457
2020,Q4,Nagaland,847825,2773084870.5627017,3270.822245820425
2020,Q4,Mizoram,322607,986522115.6939572,3057.9687226066303
2020,Q4,Chhattisgarh,35529636,62214974283.94806,1751.0726618180963
2020,Q4,Jammu & Kashmir,5754444,15380905803.378227,2672.874356476182
2020,Q4,Goa,3801381,6899792747.579928,1815.0752969986245
2020,Q4,Arunachal Pradesh,1209129,3570264021.8456187,2952.756919936267
2020,Q4,Delhi,120540417,216265088224.5436,1794.1292523033467
2020,Q4,Uttarakhand,17613271,31792739329.110085,1805.044578551598
2021,Q1,Puducherry,3309432,5899309571.743641,1782.5746447558497
2021,Q1,Tamil Nadu,136556674,248668143873.65317,1820.988579977081
2021,Q1,Uttar Pradesh,204499547,396287587577.5575,1937.840906696764
2021,Q1,Madhya Pradesh,201998498,343533954382.3015,1700.6757861254073
2021,Q1,Andhra Pradesh,289747970,672444670176.5881,2320.79165274769
2021,Q1,Tripura,1511423,3335341569.793424,2206.755865031447
2021,Q1,Lakshadweep,9085,27042782.914081153,2976.6409371580794
2021,Q1,Manipur,2303535,7070287514.479244,3069.32063740262
2021,Q1,Maharashtra,517860240,769887352153.2483,1486.6701335349635
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,1925244,2965632911.1935043,1540.3932754463872
2021,Q1,Meghalaya,747646,2055515277.9898345,2749.316224509774
2021,Q1,Andaman & Nicobar Islands,244752,783706567.3897561,3202.0435681414497
2021,Q1,Haryana,90252784,168938301082.4288,1871.8347910733569
2021,Q1,Rajasthan,252730919,491492581657.63354,1944.726761578521
2021,Q1,Ladakh,275415,983419813.2468786,3570.683562067711
2021,Q1,Punjab,26770835,58690887091.106735,2192.3442840354714
2021,Q1,Assam,19512060,51326464546.12217,2630.4995241979664
2021,Q1,Jharkhand,44621663,83749353123.13824,1876.87655485046
2021,Q1,Odisha,111460358,213397736188.33783,1914.561733135092
2021,Q1,Bihar,114932477,280973649701.2259,2444.684540308184
2021,Q1,Kerala,42316342,69260970161.89497,1636.7428489422591
2021,Q1,Karnataka,523797492,754995357412.3948,1441.3878816594158
2021,Q1,Chandigarh,3970237,7596420859.545994,1913.341913731093
2021,Q1,Telangana,412572110,799359264046.5657,1937.5019412886772
2021,Q1,Himachal Pradesh,7614029,14120546909.487547,1854.5433579892522
2021,Q1,West Bengal,118254052,242937207475.5198,2054.366876794377
2021,Q1,Gujarat,94774565,183700780713.44968,1938.2919954678734
2021,Q1,Sikkim,800189,2217667726.8407273,2771.4299082350885
2021,Q1,Nagaland,975897,3107450484.613187,3184.199238867613
2021,Q1,Mizoram,329575,1101105586.9459367,3340.9863822982225
2021,Q1,Chhattisgarh,39436437,69409843261.55008,1760.0434659335497
2021,Q1,Jammu & Kashmir,6997570,17138349893.151793,2449.1859164183843
2021,Q1,Goa,5331549,9757242879.021431,1830.095321082378
2021,Q1,Arunachal Pradesh,1177456,3813779079.0166435,3238.9992314079195
2021,Q1,Delhi,157359004,266928345043.49225,1696.3016939500471
2021,Q1,Uttarakhand,20608402,36288189399.89833,1760.8444070480734
2021,Q2,Puducherry,3751387,6498834696.543897,1732.3818354501673
2021,Q2,Tamil Nadu,146158442,263487341026.54623,1802.751434819935
2021,Q2,Uttar Pradesh,241949131,482172489166.39343,1992.8672079685768
2021,Q2,Madhya Pradesh,223314680,425500768035.631,1905.386461990009
2021,Q2,Andhra Pradesh,352767134,850737499108.2986,2411.6121291171603
2021,Q2,Tripura,1744429,3468154361.036266,1988.1315668544066
2021,Q2,Lakshadweep,11384,27383463.657951534,2405.434263699186
2021,Q2,Manipur,3086275,7889827962.396657,2556.424156109438
2021,Q2,Maharashtra,573616486,915115055623.7152,1595.3430174315374
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,2125083,3157668461.418905,1485.9035912568613
2021,Q2,Meghalaya,909594,2193617254.8905916,2411.644376381761
2021,Q2,Andaman & Nicobar Islands,341414,899147016.1122956,2633.5973806355205
2021,Q2,Haryana,105680856,200357354238.6818,1895.8717957269555
2021,Q2,Rajasthan,287477039,561702765169.2324,1953.9047957469481
2021,Q2,Ladakh,399716,1427259095.4703174,3570.682923551515
2021,Q2,Punjab,32171248,69531058562.6159,2161.279492875623
2021,Q2,Assam,25432905,59192473376.66449,2327.3972586562363
2021,Q2,Jharkhand,54002145,104432643311.45735,1933.8610218438055
2021,Q2,Odisha,131824337,245864117477.27853,1865.088974255782
2021,Q2,Bihar,155603622,374580255186.58875,2407.2720825649467
2021,Q2,Kerala,47191033,74226806436.15614,1572.9006490736522
2021,Q2,Karnataka,530649046,837887151230.051,1578.9855037825716
2021,Q2,Chandigarh,4417547,8417673939.9361,1905.5086318122026
2021,Q2,Telangana,495867544,1027958332797.5902,2073.0502434286973
2021,Q2,Himachal Pradesh,9483902,16495634539.809265,1739.329923464969
2021,Q2,West Bengal,141897437,279434811058.5615,1969.273138165008
2021,Q2,Gujarat,111841396,210162054552.1156,1879.1079338111588
2021,Q2,Sikkim,976714,2424899579.6753,2482.7120115768794
2021,Q2,Nagaland,1130791,3156293963.781851,2791.2266402738
2021,Q2,Mizoram,394340,1122874473.3020918,2847.4779969115275
2021,Q2,Chhattisgarh,44689420,78728771259.22594,1761.6870225486466
2021,Q2,Jammu & Kashmir,10027819,22813755428.591625,2275.0465907483594
2021,Q2,Goa,4710135,8012853587.075999,1701.1940394651108
2021,Q2,Arunachal Pradesh,1568338,4456425616.994377,2841.4956578201745
2021,Q2,Delhi,170157264,281941097684.5416,1656.9442353312734
2021,Q2,Uttarakhand,24000432,40990817874.83847,1707.9200022248963
2021,Q3,Puducherry,5121726,8729974431.01447,1704.4985286238407
2021,Q3,Tamil Nadu,204357404,365207323053.92737,1787.101009826526
2021,Q3,Uttar Pradesh,306543384,557080841279.8989,1817.2985305071825
2021,Q3,Madhya Pradesh,311443334,504412603851.499,1619.5967252633477
2021,Q3,Andhra Pradesh,432032550,984218035564.122,2278.1108404080246
2021,Q3,Tripura,2081200,4364133768.181473,2096.9314665488528
2021,Q3,Lakshadweep,13370,38803163.698768154,2902.2560732062943
2021,Q3,Manipur,3941396,10406861028.904892,2640.3997540224054
2021,Q3,Maharashtra,792874060,1159257305167.4517,1462.0951342101564
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,3129470,4305939102.791508,1375.932379218049
2021,Q3,Meghalaya,1097731,2769000451.527979,2522.476318449583
2021,Q3,Andaman & Nicobar Islands,449764,1310024395.8016036,2912.6928695973966
2021,Q3,Haryana,140459693,240827092259.20697,1714.5637094565411
2021,Q3,Rajasthan,400284753,710511328542.4896,1775.0147194402123
2021,Q3,Ladakh,590987,2213984743.93459,3746.2494842265396
2021,Q3,Punjab,42533489,85992560840.61221,2021.761272408483
2021,Q3,Assam,33504441,75700499273.30748,2259.41687173075
2021,Q3,Jharkhand,70795702,121891015118.8533,1721.729026980385
2021,Q3,Odisha,177362674,303780718933.0267,1712.765781446364
2021,Q3,Bihar,187671113,397062760956.3983,2115.737230995152
2021,Q3,Kerala,63028266,101686161773.12894,1613.342207020719
2021,Q3,Karnataka,753296539,1133234739157.5984,1504.3673779013584
2021,Q3,Chandigarh,6649378,11815883004.693302,1776.9907207400906
2021,Q3,Telangana,622886768,1178289126292.262,1891.6586237263944
2021,Q3,Himachal Pradesh,12064167,21310262071.128155,1766.409738121841
2021,Q3,West Bengal,181712988,362457066256.5059,1994.667911445636
2021,Q3,Gujarat,149248407,272624626113.58765,1826.6501572347613
2021,Q3,Sikkim,1160594,2989336863.8083954,2575.6956039824395
2021,Q3,Nagaland,1356792,3987416848.005447,2938.8563965629564
2021,Q3,Mizoram,478529,1473748650.2119522,3079.7478318178255
2021,Q3,Chhattisgarh,64237938,104606108262.77591,1628.4163458480862
2021,Q3,Jammu & Kashmir,13151041,31598443648.03224,2402.7332625631875
2021,Q3,Goa,6467763,10478425592.936367,1620.100426211716
2021,Q3,Arunachal Pradesh,1906967,5678124175.298816,2977.5681358402194
2021,Q3,Delhi,238760608,383858316548.281,1607.7120918886294
2021,Q3,Uttarakhand,31042284,50527496783.56469,1627.6990695518632
2021,Q4,Puducherry,6368810,10423651801.230518,1636.6718117247208
2021,Q4,Tamil Nadu,259155976,443723952594.79407,1712.1887731224615
2021,Q4,Uttar Pradesh,406157932,773890970072.1896,1905.3942053067908
2021,Q4,Madhya Pradesh,404308084,656887492404.479,1624.7201537639278
2021,Q4,Andhra Pradesh,522254003,1156264447083.9226,2213.98867302492
2021,Q4,Tripura,2520693,5496929464.299448,2180.7215175745114
2021,Q4,Lakshadweep,15470,50998185.528381005,3296.5860070058825
2021,Q4,Manipur,4687439,12658472038.211857,2700.5091774446255
2021,Q4,Maharashtra,1010731502,1475358473128.29,1459.6937665531375
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,4157085,5565839386.3306675,1338.8803419537169
2021,Q4,Meghalaya,1440193,3848765400.1861496,2672.395574889025
2021,Q4,Andaman & Nicobar Islands,636123,1932610101.3236554,3038.1075693280313
2021,Q4,Haryana,169686975,309240599300.4638,1822.4180099884732
2021,Q4,Rajasthan,487621597,903934418544.2667,1853.7620648994075
2021,Q4,Ladakh,630187,2153535138.7802677,3417.295404031292
2021,Q4,Punjab,52359360,110710126241.99957,2114.4285614262585
2021,Q4,Assam,46020361,104184967893.21591,2263.88854040532
2021,Q4,Jharkhand,96009042,166017119003.7058,1729.1821222807932
2021,Q4,Odisha,233925366,385251049689.91846,1646.8972829988795
2021,Q4,Bihar,245126945,519371614068.7477,2118.786305066331
2021,Q4,Kerala,81823741,123342136943.36395,1507.4125851000133
2021,Q4,Karnataka,931725438,1375471324349.8777,1476.2624999295958
2021,Q4,Chandigarh,7898903,14373583510.61845,1819.6936347513636
2021,Q4,Telangana,775989773,1463758189500.9146,1886.3111866049226
2021,Q4,Himachal Pradesh,14666864,26136220500.625923,1781.9910582538928
2021,Q4,West Bengal,225029560,462218037262.097,2054.0325336017945
2021,Q4,Gujarat,182987325,342382580053.62726,1871.0726551886983
2021,Q4,Sikkim,1584345,4196783261.6358047,2648.907442277916
2021,Q4,Nagaland,1631483,4939083784.136465,3027.3584120315472
2021,Q4,Mizoram,553329,1770665741.5230405,3200.0233884778145
2021,Q4,Chhattisgarh,84717494,136399110518.81381,1610.0465686439427
2021,Q4,Jammu & Kashmir,16790628,38926237425.771454,2318.331239651754
2021,Q4,Goa,11088759,18627257115.86965,1679.8324425546314
2021,Q4,Arunachal Pradesh,2390598,6943510352.611343,2904.507722591311
2021,Q4,Delhi,292683359,488695314062.3906,1669.7065242523427
2021,Q4,Uttarakhand,40361280,66148108159.422195,1638.9001577606607
2022,Q1,Puducherry,7359176,12083474905.386654,1641.9603098752705
2022,Q1,Tamil Nadu,294573150,512789201600.61597,1740.7873107260996
2022,Q1,Uttar Pradesh,473953246,883123174117.039,1863.312851152071
2022,Q1,Madhya Pradesh,472703058,747665139599.6421,1581.6803529111971
2022,Q1,Andhra Pradesh,582603911,1294320646554.8625,2221.613384526117
2022,Q1,Tripura,2871190,6247329764.349836,2175.8677636623966
2022,Q1,Lakshadweep,16397,54939432.65393007,3350.5783163950764
2022,Q1,Manipur,5313679,14144501078.373814,2661.9035659425067
2022,Q1,Maharashtra,1169506438,1681399273981.1614,1437.6998871904982
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,4802803,6237048367.262389,1298.6267326106004
2022,Q1,Meghalaya,1674750,4662338331.33188,2783.9010785680725
2022,Q1,Andaman & Nicobar Islands,794748,2129030202.0751667,2678.874564107323
2022,Q1,Haryana,191988609,341304042652.78125,1777.7306915785887
2022,Q1,Rajasthan,564962220,1022050180980.1362,1809.0593402513468
2022,Q1,Ladakh,630015,2025040918.8422096,3214.2741344923684
2022,Q1,Punjab,57758302,118389978105.96233,2049.7482440872714
2022,Q1,Assam,58889886,132280437892.70251,2246.2335534611584
2022,Q1,Jharkhand,110911210,194700207087.16907,1755.4601296583912
2022,Q1,Odisha,263633499,451227311779.7898,1711.570469956816
2022,Q1,Bihar,284390434,611411695731.1454,2149.9024672930645
2022,Q1,Kerala,95280965,139988942464.69464,1469.222551059329
2022,Q1,Karnataka,1057855407,1566649488305.8838,1480.9675102467797
2022,Q1,Chandigarh,8600491,15174991549.840002,1764.4331643205023
2022,Q1,Telangana,886453385,1670638169828.999,1884.6317224328711
2022,Q1,Himachal Pradesh,16088180,26518447439.932728,1648.3186687327423
2022,Q1,West Bengal,260505092,551426663209.5653,2116.759634048018
2022,Q1,Gujarat,210547146,392548092253.5477,1864.4189660663828
2022,Q1,Sikkim,1744302,4367431275.863418,2503.8274770443522
2022,Q1,Nagaland,1925952,5544951708.895753,2879.070562971327
2022,Q1,Mizoram,604917,1945158963.6112473,3215.57992850465
2022,Q1,Chhattisgarh,97413292,157847045454.8349,1620.3850851774407
2022,Q1,Jammu & Kashmir,16245311,33147863626.158833,2040.4573126460202
2022,Q1,Goa,12214098,19816445402.846123,1622.4239729242488
2022,Q1,Arunachal Pradesh,2804068,7828091628.0873575,2791.691081702497
2022,Q1,Delhi,330999861,536964920836.2892,1622.2511973692012
2022,Q1,Uttarakhand,44560772,70978782500.07388,1592.8535192360196
2022,Q2,Puducherry,8643687,13778745255.768896,1594.0819300570342
2022,Q2,Tamil Nadu,354506937,590134727678.3616,1664.6634129993388
2022,Q2,Uttar Pradesh,595298776,1067515182419.9624,1793.2426967059016
2022,Q2,Madhya Pradesh,544899829,867024737328.533,1591.1635335244948
2022,Q2,Andhra Pradesh,671134030,1479853948202.9194,2205.0050840111912
2022,Q2,Tripura,3418664,6878271042.0352955,2011.9763281899875
2022,Q2,Lakshadweep,17569,55929601.98990567,3183.4254647336597
2022,Q2,Manipur,6105632,14922910635.149328,2444.122186720282
2022,Q2,Maharashtra,1407533113,2006272382175.94,1425.3820131448233
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,5759771,6995159780.810846,1214.4857461886672
2022,Q2,Meghalaya,2044649,5281491421.884784,2583.079747127641
2022,Q2,Andaman & Nicobar Islands,1071217,2685920350.080267,2507.3541122669517
2022,Q2,Haryana,234699962,395234035249.5022,1683.9970142368502
2022,Q2,Rajasthan,661170150,1152833518600.3425,1743.626082635979
2022,Q2,Ladakh,1118073,3543318177.9962664,3169.1295452052473
2022,Q2,Punjab,72272823,137345426369.22662,1900.3744515310634
2022,Q2,Assam,76334725,153111042086.78204,2005.784943703957
2022,Q2,Jharkhand,132925275,225636227828.13763,1697.4666994530396
2022,Q2,Odisha,313451598,510035012340.00885,1627.1571610874635
2022,Q2,Bihar,360145029,754461454966.1152,2094.882322993594
2022,Q2,Kerala,106365322,154696329549.125,1454.3868870074496
2022,Q2,Karnataka,1277448960,1867146114059.2139,1461.6209120865494
2022,Q2,Chandigarh,10772489,17283500158.371002,1604.4110287205679
2022,Q2,Telangana,1063382557,1951414544517.1062,1835.101141796429
2022,Q2,Himachal Pradesh,21291371,33709107958.242233,1583.2286215031543
2022,Q2,West Bengal,315742141,648575179584.2422,2054.129288951145
2022,Q2,Gujarat,252052796,446798000976.83795,1772.6365589566321
2022,Q2,Sikkim,2322081,5611105670.307129,2416.412549909813
2022,Q2,Nagaland,2031329,5740285349.020275,2825.8767284966025
2022,Q2,Mizoram,643977,2003186567.1089382,3110.649242300483
2022,Q2,Chhattisgarh,116584048,181181677163.7799,1554.0863460477879
2022,Q2,Jammu & Kashmir,23813747,46254290836.635826,1942.3356952870888
2022,Q2,Goa,14216054,22873037759.520226,1608.9582776992986
2022,Q2,Arunachal Pradesh,3556925,9131665374.225872,2567.2920779116434
2022,Q2,Delhi,410634184,629855650458.2181,1533.8607329832485
2022,Q2,Uttarakhand,58166878,88313371025.334,1518.2759340347268
2022,Q3,Puducherry,7042727,10854317711.140945,1541.2094933029416
2022,Q3,Tamil Nadu,393496175,631879220373.2378,1605.80778294284
2022,Q3,Uttar Pradesh,703589072,1121370050898.7214,1593.7854857682062
2022,Q3,Madhya Pradesh,731259559,1032908494249.5833,1412.505972109396
2022,Q3,Andhra Pradesh,642855035,1385077409712.0752,2154.5719241540596
2022,Q3,Tripura,4256579,8648352804.91115,2031.761375722417
2022,Q3,Lakshadweep,15241,47580009.61750026,3121.843029820895
2022,Q3,Manipur,6352742,15381430267.299776,2421.2269705427634
2022,Q3,Maharashtra,1486389417,1947579187374.532,1310.2751978047297
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,6465621,7520647359.499438,1163.1747916401903
2022,Q3,Meghalaya,4359165,9603300797.121542,2203.01383341111
2022,Q3,Andaman & Nicobar Islands,1584379,3310631772.137388,2089.545350031393
2022,Q3,Haryana,269361810,428054494578.0213,1589.143221817604
2022,Q3,Rajasthan,767541360,1238489256318.2175,1613.5798288683982
2022,Q3,Ladakh,1190858,3605199350.373912,3027.3965077061343
2022,Q3,Punjab,84177897,149319443006.3546,1773.8557071145958
2022,Q3,Assam,86113811,161489079054.89807,1875.2982498347224
2022,Q3,Jharkhand,146815332,229412884063.95636,1562.5948662089077
2022,Q3,Odisha,386687326,564545557340.5428,1459.953609497258
2022,Q3,Bihar,437367385,791446486557.8687,1809.5690572763415
2022,Q3,Kerala,119362904,162260419315.42975,1359.387329546119
2022,Q3,Karnataka,1189761328,1665918232610.94,1400.2121210405824
2022,Q3,Chandigarh,13478173,20559757737.40586,1525.4113252149132
2022,Q3,Telangana,1628165401,2706325865752.0645,1662.1934504257804
2022,Q3,Himachal Pradesh,25164868,37380782688.54074,1485.4352778063744
2022,Q3,West Bengal,356792388,704749898612.1294,1975.2380440698455
2022,Q3,Gujarat,303239732,497437502209.44305,1640.4100443191364
2022,Q3,Sikkim,2396758,5162880543.891459,2154.1100703080824
2022,Q3,Nagaland,1894113,5364400495.050829,2832.143855752444
2022,Q3,Mizoram,659038,1946265612.067956,2953.1917917752176
2022,Q3,Chhattisgarh,158252587,220161558081.9853,1391.203532628413
2022,Q3,Jammu & Kashmir,22534394,40963554502.24847,1817.8236566844648
2022,Q3,Goa,13188687,19574265275.70635,1484.1708864351963
2022,Q3,Arunachal Pradesh,3939418,9025110785.048618,2290.9756682455677
2022,Q3,Delhi,475592161,677612647116.1133,1424.776736629419
2022,Q3,Uttarakhand,63996519,92641259938.36333,1447.598422319866
2022,Q4,Puducherry,7556127,11142204877.174492,1474.5920598177468
2022,Q4,Tamil Nadu,436316636,675689667591.437,1548.622289046611
2022,Q4,Uttar Pradesh,836369071,1376378802069.4858,1645.6596134333688
2022,Q4,Madhya Pradesh,898828268,1302999857548.291,1449.664973763699
2022,Q4,Andhra Pradesh,690017077,1424725083041.687,2064.767859421669
2022,Q4,Tripura,5198190,10452971818.154081,2010.8868314074864
2022,Q4,Lakshadweep,17147,54813873.614936255,3196.7034242104305
2022,Q4,Manipur,6428670,15625956698.341496,2430.6671050686214
2022,Q4,Maharashtra,1688775272,2210470839617.1724,1308.9194733407799
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,7189585,8059640746.081128,1121.0161290368121
2022,Q4,Meghalaya,3932448,8996541156.34871,2287.7711685821932
2022,Q4,Andaman & Nicobar Islands,1987535,3984674404.428784,2004.8323196465892
2022,Q4,Haryana,296648365,490490659880.10236,1653.4413054327886
2022,Q4,Rajasthan,865574848,1456956699398.6523,1683.2243944762272
2022,Q4,Ladakh,1083372,2894477572.6789374,2671.7300914911384
2022,Q4,Punjab,91835180,168107427177.94028,1830.5340848457015
2022,Q4,Assam,103981267,192653519187.54803,1852.7714149467715
2022,Q4,Jharkhand,175300092,277971737448.5812,1585.6907676270996
2022,Q4,Odisha,445714743,652217064523.9851,1463.3060152645323
2022,Q4,Bihar,517084649,936012149674.8281,1810.1719930866254
2022,Q4,Kerala,132960468,173559808599.71005,1305.3489598104456
2022,Q4,Karnataka,1378910371,1904516622907.6313,1381.175066169425
2022,Q4,Chandigarh,17904840,27879754566.939415,1557.1071602393215
2022,Q4,Telangana,1819506832,2978252562916.1367,1636.8460456081084
2022,Q4,Himachal Pradesh,28555136,41779343232.37363,1463.1113377423112
2022,Q4,West Bengal,405847597,787775633607.248,1941.0627029220725
2022,Q4,Gujarat,341156018,567918305336.5343,1664.687929780369
2022,Q4,Sikkim,3058339,6458385389.419817,2111.7297295753733
2022,Q4,Nagaland,2476205,6969966384.314047,2814.7776069889396
2022,Q4,Mizoram,693774,2037911085.2630136,2937.4278731445884
2022,Q4,Chhattisgarh,177960446,252519180810.47455,1418.962395781333
2022,Q4,Jammu & Kashmir,27316158,44315295915.49408,1622.3107186411091
2022,Q4,Goa,17192674,24924986371.339146,1449.7446046693578
2022,Q4,Arunachal Pradesh,4632709,9684909697.502243,2090.5499778859935
2022,Q4,Delhi,515203457,744915016018.5759,1445.8657175092983
2022,Q4,Uttarakhand,77983880,115496046831.35889,1481.0246275430113
2023,Q1,Puducherry,10144295,14222388506.0,1402.0085679684985
2023,Q1,Tamil Nadu,461212387,715583673518.0,1551.527438741579
2023,Q1,Uttar Pradesh,1002557722,1636936265372.0,1632.7601188951792
2023,Q1,Madhya Pradesh,734566970,1062026599901.0,1445.7859436573904
2023,Q1,Andhra Pradesh,1145532464,2249051316530.0,1963.32394516058
2023,Q1,Tripura,7118687,13288282891.0,1866.6761006629454
2023,Q1,Lakshadweep,29520,85321961.0,2890.31033197832
2023,Q1,Manipur,3258383,8585564092.0,2634.915567629711
2023,Q1,Maharashtra,1848268499,2362285906059.0,1278.1075408346285
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,11803985,12614091200.0,1068.6298906682784
2023,Q1,Meghalaya,4164705,10084840615.0,2421.501790643035
2023,Q1,Andaman & Nicobar Islands,2276392,4461528587.0,1959.9122589606711
2023,Q1,Haryana,381318464,591150623736.0,1550.2806172428095
2023,Q1,Rajasthan,921096686,1554913375850.0,1688.110921995001
2023,Q1,Ladakh,1567246,3849021298.0,2455.9139394836548
2023,Q1,Punjab,96910821,175508676860.0,1811.0328139723426
2023,Q1,Assam,113760638,212354167087.0,1866.6752474348816
2023,Q1,Jharkhand,240458103,367371336021.0,1527.797697135621
2023,Q1,Odisha,482896088,753968977663.0,1561.3482825791705
2023,Q1,Bihar,547831195,1039276959944.0,1897.0751746694527
2023,Q1,Kerala,147621565,193637089677.0,1311.7127546845882
2023,Q1,Karnataka,1844697189,2470227226317.0,1339.0963248857643
2023,Q1,Chandigarh,9815605,12824894394.0,1306.5821611607232
2023,Q1,Telangana,1440331458,2372581734284.0,1647.2470424123724
2023,Q1,Himachal Pradesh,27301726,37740947734.0,1382.3649000799437
2023,Q1,West Bengal,459278344,896883182555.0,1952.809650774651
2023,Q1,Gujarat,362511326,597826188806.0,1649.124167794967
2023,Q1,Sikkim,3396128,6762568022.0,1991.2582864956798
2023,Q1,Nagaland,2685570,7814397854.0,2909.7725451207752
2023,Q1,Mizoram,1052595,2955622739.0,2807.939177936433
2023,Q1,Chhattisgarh,214748957,301088936459.0,1402.050751096314
2023,Q1,Jammu & Kashmir,38927244,55921747581.0,1436.5709419603402
2023,Q1,Goa,24195070,35096965775.0,1450.583353344297
2023,Q1,Arunachal Pradesh,8042825,16394578454.0,2038.4104408587777
2023,Q1,Delhi,409753103,611403109580.0,1492.1256363981702
2023,Q1,Uttarakhand,79385675,107179907585.0,1350.1164735955197
2023,Q2,Puducherry,11130326,15386733257.0,1382.4153270083914
2023,Q2,Tamil Nadu,498429638,776362551015.0,1557.617147588242
2023,Q2,Uttar Pradesh,1211410582,1836622076526.0,1516.1020580601137
2023,Q2,Madhya Pradesh,848037060,1202440949508.0,1417.9108510988895
2023,Q2,Andhra Pradesh,1305656964,2506039086916.0,1919.3702143926987
2023,Q2,Tripura,7929543,13919130082.0,1755.3508546457217
2023,Q2,Lakshadweep,34918,97987438.0,2806.21564808981
2023,Q2,Manipur,1606271,4463876653.0,2779.030844110365
2023,Q2,Maharashtra,2063717848,2606004606468.0,1262.771753897241
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,13357115,13750538188.0,1029.4542038456657
2023,Q2,Meghalaya,5077212,11084506486.0,2183.1876403821625
2023,Q2,Andaman & Nicobar Islands,2707775,4990344236.0,1842.9685760449076
2023,Q2,Haryana,457536190,661742128636.0,1446.3164730991007
2023,Q2,Rajasthan,1073459338,1698455586300.0,1582.226290438213
2023,Q2,Ladakh,2943815,7191103886.0,2442.7838998034863
2023,Q2,Punjab,117290289,194181575454.0,1655.5639610880319
2023,Q2,Assam,138290953,235110788783.0,1700.116917865191
2023,Q2,Jharkhand,289233893,422214727508.0,1459.7691962331676
2023,Q2,Odisha,544597829,799332054104.0,1467.747412015482
2023,Q2,Bihar,683933094,1226046745390.0,1792.6413506611218
2023,Q2,Kerala,156170617,207796670985.0,1330.5746943741665
2023,Q2,Karnataka,2067867526,2777599098830.0,1343.2190717762642
2023,Q2,Chandigarh,11553687,14414408750.0,1247.6024969345283
2023,Q2,Telangana,1665430971,2698149935008.0,1620.0911247542783
2023,Q2,Himachal Pradesh,35061595,46875063718.0,1336.9347206822736
2023,Q2,West Bengal,545317686,1009315106972.0,1850.8754307521212
2023,Q2,Gujarat,416922553,645407208525.0,1548.026615209276
2023,Q2,Sikkim,4412967,8580350436.0,1944.3495580184488
2023,Q2,Nagaland,2922001,8021399310.0,2745.173362363668
2023,Q2,Mizoram,1208930,3191806576.0,2640.1913890795995
2023,Q2,Chhattisgarh,249931636,333156846754.0,1332.9919016494575
2023,Q2,Jammu & Kashmir,54588299,76530005380.0,1401.9488934799012
2023,Q2,Goa,26530590,38412206943.0,1447.8459371992858
2023,Q2,Arunachal Pradesh,10360488,19805698664.0,1911.656928129254
2023,Q2,Delhi,482138998,661728515657.0,1372.4849439725263
2023,Q2,Uttarakhand,102758214,134072872398.0,1304.741170355491
2023,Q3,Puducherry,12379641,16444491839.0,1328.3496540004674
2023,Q3,Tamil Nadu,556085008,833105264698.0,1498.1617067763136
2023,Q3,Uttar Pradesh,1354622466,1861748362006.0,1374.3669610791765
2023,Q3,Madhya Pradesh,978812593,1237821998249.0,1264.6159306708062
