Year,Quarter,State,Pincode,Count,Amount,Average Transaction
2022,Q1,Chandigarh,160014,55,66927.0,1216.8545454545454
2022,Q1,Chandigarh,160030,52,52656.0,1012.6153846153846
2022,Q1,Chandigarh,160022,47,65051.0,1384.063829787234
2022,Q1,Chandigarh,160015,31,52627.0,1697.6451612903227
2022,Q1,Chandigarh,160003,26,33925.0,1304.8076923076924
2022,Q1,Chandigarh,160017,25,34012.0,1360.48
2022,Q2,Chandigarh,160002,178,239321.0,1344.5
2022,Q2,Chandigarh,160101,178,208178.0,1169.5393258426966
2022,Q2,Chandigarh,160036,147,205089.0,1395.1632653061224
2022,Q2,Chandigarh,160022,115,156469.0,1360.6
2022,Q2,Chandigarh,160047,90,140603.0,1562.2555555555555
2022,Q2,Chandigarh,160030,84,93049.0,1107.7261904761904
2022,Q2,Chandigarh,160014,83,108535.0,1307.6506024096386
2022,Q2,Chandigarh,160017,54,82635.0,1530.2777777777778
2022,Q2,Chandigarh,160003,51,71758.0,1407.0196078431372
2022,Q2,Chandigarh,160011,45,66154.0,1470.088888888889
2022,Q3,Chandigarh,160101,197,224851.0,1141.3756345177665
2022,Q3,Chandigarh,160036,183,231970.0,1267.5956284153006
2022,Q3,Chandigarh,160002,170,199561.0,1173.8882352941177
2022,Q3,Chandigarh,160047,147,215373.0,1465.1224489795918
2022,Q3,Chandigarh,160022,110,151167.0,1374.2454545454545
2022,Q3,Chandigarh,160014,93,149268.0,1605.032258064516
2022,Q3,Chandigarh,160030,77,81762.0,1061.844155844156
2022,Q3,Chandigarh,160025,69,73353.0,1063.0869565217392
2022,Q3,Chandigarh,160015,63,76017.0,1206.6190476190477
2022,Q3,Chandigarh,160019,60,82431.0,1373.85
2022,Q4,Chandigarh,160002,201,270411.0,1345.3283582089553
2022,Q4,Chandigarh,160101,190,259504.0,1365.8105263157895
2022,Q4,Chandigarh,160036,135,190200.0,1408.888888888889
2022,Q4,Chandigarh,160047,127,171399.0,1349.5984251968505
2022,Q4,Chandigarh,160022,100,151398.0,1513.98
2022,Q4,Chandigarh,160030,88,166835.0,1895.8522727272727
2022,Q4,Chandigarh,160014,70,75999.0,1085.7
2022,Q4,Chandigarh,160015,67,84135.0,1255.7462686567164
2022,Q4,Chandigarh,160003,63,91296.0,1449.142857142857
2022,Q4,Chandigarh,160019,55,85464.0,1553.8909090909092
2023,Q1,Chandigarh,160101,225,285617.0,1269.408888888889
2023,Q1,Chandigarh,160002,203,272265.0,1341.2068965517242
2023,Q1,Chandigarh,160047,139,229677.0,1652.3525179856115
2023,Q1,Chandigarh,160036,132,213719.0,1619.0833333333333
2023,Q1,Chandigarh,160014,98,129066.0,1317.0
2023,Q1,Chandigarh,160022,89,177081.0,1989.6741573033707
2023,Q1,Chandigarh,160030,85,189119.0,2224.929411764706
2023,Q1,Chandigarh,160015,69,124176.0,1799.6521739130435
2023,Q1,Chandigarh,160019,68,74432.0,1094.5882352941176
2023,Q1,Chandigarh,160003,65,108039.0,1662.1384615384616
2023,Q2,Chandigarh,160101,229,301119.0,1314.9301310043668
2023,Q2,Chandigarh,160002,218,267703.0,1227.9954128440368
2023,Q2,Chandigarh,160036,169,225455.0,1334.0532544378698
2023,Q2,Chandigarh,160047,149,283895.0,1905.3355704697988
2023,Q2,Chandigarh,160022,129,201947.0,1565.4806201550387
2023,Q2,Chandigarh,160030,122,164403.0,1347.5655737704917
2023,Q2,Chandigarh,160014,103,118597.0,1151.4271844660195
2023,Q2,Chandigarh,160015,86,97387.0,1132.406976744186
2023,Q2,Chandigarh,160003,78,114849.0,1472.423076923077
2023,Q2,Chandigarh,160019,65,154114.0,2370.9846153846156
2023,Q3,Chandigarh,160002,270,370626.0,1372.6888888888889
2023,Q3,Chandigarh,160101,232,312944.0,1348.896551724138
2023,Q3,Chandigarh,160036,194,271410.0,1399.020618556701
2023,Q3,Chandigarh,160047,182,288196.0,1583.4945054945056
2023,Q3,Chandigarh,160022,140,185158.0,1322.557142857143
2023,Q3,Chandigarh,160014,121,174875.0,1445.2479338842975
2023,Q3,Chandigarh,160030,108,142944.0,1323.5555555555557
2023,Q3,Chandigarh,160019,90,85042.0,944.9111111111112
2023,Q3,Chandigarh,160020,81,147399.0,1819.7407407407406
2023,Q3,Chandigarh,160015,76,104632.0,1376.7368421052631
2023,Q4,Chandigarh,160101,269,425028.0,1580.0297397769516
2023,Q4,Chandigarh,160002,240,337244.0,1405.1833333333334
2023,Q4,Chandigarh,160036,188,346084.0,1840.872340425532
2023,Q4,Chandigarh,160047,175,398113.0,2274.9314285714286
2023,Q4,Chandigarh,160022,120,208612.0,1738.4333333333334
2023,Q4,Chandigarh,160030,91,116986.0,1285.5604395604396
2023,Q4,Chandigarh,160014,83,121236.0,1460.6746987951808
2023,Q4,Chandigarh,160015,70,115832.0,1654.7428571428572
2023,Q4,Chandigarh,160003,65,88079.0,1355.0615384615385
2023,Q4,Chandigarh,160019,56,109831.0,1961.267857142857
2020,Q2,Chhattisgarh,495001,93,16932.0,182.06451612903226
2020,Q2,Chhattisgarh,492001,80,17951.0,224.3875
2020,Q2,Chhattisgarh,496005,52,9404.0,180.84615384615384
2020,Q2,Chhattisgarh,492009,46,8887.0,193.19565217391303
2020,Q2,Chhattisgarh,492099,44,7370.0,167.5
2020,Q2,Chhattisgarh,497001,40,7743.0,193.575
2020,Q2,Chhattisgarh,495660,40,6255.0,156.375
2020,Q2,Chhattisgarh,492007,38,7005.0,184.3421052631579
2020,Q2,Chhattisgarh,491001,33,7020.0,212.72727272727272
2020,Q2,Chhattisgarh,492013,31,5551.0,179.06451612903226
2020,Q3,Chhattisgarh,492001,359,109861.0,306.0194986072423
2020,Q3,Chhattisgarh,495001,206,55096.0,267.45631067961165
2020,Q3,Chhattisgarh,496005,140,43730.0,312.35714285714283
2020,Q3,Chhattisgarh,497001,126,35416.0,281.07936507936506
2020,Q3,Chhattisgarh,492009,122,40671.0,333.3688524590164
2020,Q3,Chhattisgarh,491001,111,30720.0,276.7567567567568
2020,Q3,Chhattisgarh,490023,108,33094.0,306.4259259259259
2020,Q3,Chhattisgarh,492013,96,28185.0,293.59375
2020,Q3,Chhattisgarh,495660,88,18917.0,214.9659090909091
2020,Q3,Chhattisgarh,492099,85,25592.0,301.08235294117645
2020,Q4,Chhattisgarh,492001,165,90502.0,548.4969696969697
2020,Q4,Chhattisgarh,495001,161,107277.0,666.3167701863354
2020,Q4,Chhattisgarh,492013,75,37409.0,498.7866666666667
2020,Q4,Chhattisgarh,496005,68,38447.0,565.3970588235294
2020,Q4,Chhattisgarh,491441,64,38402.0,600.03125
2020,Q4,Chhattisgarh,496118,62,2322.0,37.45161290322581
2020,Q4,Chhattisgarh,497001,62,33960.0,547.741935483871
2020,Q4,Chhattisgarh,494001,62,51106.0,824.2903225806451
2020,Q4,Chhattisgarh,491001,58,31152.0,537.1034482758621
2020,Q4,Chhattisgarh,492009,57,32693.0,573.561403508772
2021,Q1,Chhattisgarh,492001,241,112353.0,466.19502074688796
2021,Q1,Chhattisgarh,495001,212,116359.0,548.8632075471698
2021,Q1,Chhattisgarh,497001,114,63987.0,561.2894736842105
2021,Q1,Chhattisgarh,492009,105,45855.0,436.7142857142857
2021,Q1,Chhattisgarh,491441,89,55757.0,626.4831460674158
2021,Q1,Chhattisgarh,495450,86,54881.0,638.1511627906976
2021,Q1,Chhattisgarh,490023,86,47845.0,556.3372093023256
2021,Q1,Chhattisgarh,494001,78,44763.0,573.8846153846154
2021,Q1,Chhattisgarh,492013,76,26259.0,345.5131578947368
2021,Q1,Chhattisgarh,491001,75,38906.0,518.7466666666667
2021,Q2,Chhattisgarh,492001,292,170890.0,585.2397260273973
2021,Q2,Chhattisgarh,495001,181,184204.0,1017.7016574585635
2021,Q2,Chhattisgarh,496005,156,87400.0,560.2564102564103
2021,Q2,Chhattisgarh,491441,140,82759.0,591.1357142857142
2021,Q2,Chhattisgarh,495450,112,69264.0,618.4285714285714
2021,Q2,Chhattisgarh,494001,95,65859.0,693.2526315789473
2021,Q2,Chhattisgarh,491001,94,54010.0,574.5744680851063
2021,Q2,Chhattisgarh,492013,92,63353.0,688.6195652173913
2021,Q2,Chhattisgarh,493221,83,28773.0,346.66265060240966
2021,Q2,Chhattisgarh,492009,81,28367.0,350.2098765432099
2021,Q3,Chhattisgarh,492001,284,175174.0,616.8098591549295
2021,Q3,Chhattisgarh,495001,154,100108.0,650.0519480519481
2021,Q3,Chhattisgarh,492013,109,91691.0,841.2018348623853
2021,Q3,Chhattisgarh,497001,105,82088.0,781.7904761904762
2021,Q3,Chhattisgarh,491001,101,80938.0,801.3663366336634
2021,Q3,Chhattisgarh,490023,100,39413.0,394.13
2021,Q3,Chhattisgarh,491441,95,67508.0,710.6105263157895
2021,Q3,Chhattisgarh,496005,88,63336.0,719.7272727272727
2021,Q3,Chhattisgarh,494001,87,70398.0,809.1724137931035
2021,Q3,Chhattisgarh,493221,87,55947.0,643.0689655172414
2021,Q4,Chhattisgarh,492001,394,483971.0,1228.3527918781726
2021,Q4,Chhattisgarh,495001,231,330008.0,1428.6060606060605
2021,Q4,Chhattisgarh,497001,179,235533.0,1315.826815642458
2021,Q4,Chhattisgarh,490023,121,135878.0,1122.9586776859503
2021,Q4,Chhattisgarh,494001,115,172365.0,1498.8260869565217
2021,Q4,Chhattisgarh,491001,114,158882.0,1393.701754385965
2021,Q4,Chhattisgarh,490006,111,180536.0,1626.4504504504505
2021,Q4,Chhattisgarh,492013,110,134414.0,1221.9454545454546
2021,Q4,Chhattisgarh,495450,109,134703.0,1235.8073394495414
2021,Q4,Chhattisgarh,492009,104,114061.0,1096.7403846153845
2022,Q1,Chhattisgarh,492001,457,616010.0,1347.9431072210066
2022,Q1,Chhattisgarh,495001,262,412528.0,1574.5343511450383
2022,Q1,Chhattisgarh,497001,191,301893.0,1580.5916230366493
2022,Q1,Chhattisgarh,492009,155,158793.0,1024.4709677419355
2022,Q1,Chhattisgarh,490006,146,263660.0,1805.890410958904
2022,Q1,Chhattisgarh,492013,134,181324.0,1353.1641791044776
2022,Q1,Chhattisgarh,491001,129,210067.0,1628.4263565891472
2022,Q1,Chhattisgarh,490023,121,152919.0,1263.793388429752
2022,Q1,Chhattisgarh,493221,116,194690.0,1678.3620689655172
2022,Q1,Chhattisgarh,495450,115,202046.0,1756.9217391304348
2022,Q2,Chhattisgarh,492001,465,490898.0,1055.694623655914
2022,Q2,Chhattisgarh,495001,407,482559.0,1185.6486486486488
2022,Q2,Chhattisgarh,490006,183,278877.0,1523.9180327868853
2022,Q2,Chhattisgarh,491001,162,276952.0,1709.5802469135801
2022,Q2,Chhattisgarh,492009,150,157933.0,1052.8866666666668
2022,Q2,Chhattisgarh,497001,140,256668.0,1833.3428571428572
2022,Q2,Chhattisgarh,492013,130,188075.0,1446.7307692307693
2022,Q2,Chhattisgarh,490023,123,141675.0,1151.8292682926829
2022,Q2,Chhattisgarh,491441,123,172090.0,1399.1056910569105
2022,Q2,Chhattisgarh,492099,115,150428.0,1308.0695652173913
2022,Q3,Chhattisgarh,492001,571,554974.0,971.9334500875657
2022,Q3,Chhattisgarh,495001,464,551929.0,1189.5021551724137
2022,Q3,Chhattisgarh,491001,199,276692.0,1390.4120603015076
2022,Q3,Chhattisgarh,497001,193,288010.0,1492.279792746114
2022,Q3,Chhattisgarh,496005,182,237388.0,1304.3296703296703
2022,Q3,Chhattisgarh,494001,176,234227.0,1330.8352272727273
2022,Q3,Chhattisgarh,493221,165,156533.0,948.6848484848484
2022,Q3,Chhattisgarh,490006,163,251351.0,1542.0306748466257
2022,Q3,Chhattisgarh,496440,161,159525.0,990.8385093167702
2022,Q3,Chhattisgarh,491441,155,219532.0,1416.3354838709677
2022,Q4,Chhattisgarh,492001,704,869991.0,1235.7826704545455
2022,Q4,Chhattisgarh,495001,618,885102.0,1432.2038834951456
2022,Q4,Chhattisgarh,495450,294,408689.0,1390.0986394557824
2022,Q4,Chhattisgarh,491001,284,429780.0,1513.3098591549297
2022,Q4,Chhattisgarh,490006,282,434467.0,1540.663120567376
2022,Q4,Chhattisgarh,497001,277,449982.0,1624.4837545126354
2022,Q4,Chhattisgarh,492013,253,321103.0,1269.1818181818182
2022,Q4,Chhattisgarh,492009,247,371098.0,1502.421052631579
2022,Q4,Chhattisgarh,494001,219,381730.0,1743.0593607305937
2022,Q4,Chhattisgarh,493221,200,229822.0,1149.11
2023,Q1,Chhattisgarh,492001,647,773832.0,1196.030911901082
2023,Q1,Chhattisgarh,495001,522,755975.0,1448.227969348659
2023,Q1,Chhattisgarh,491001,266,420278.0,1579.9924812030076
2023,Q1,Chhattisgarh,493221,258,227937.0,883.4767441860465
2023,Q1,Chhattisgarh,497001,246,432698.0,1758.9349593495936
2023,Q1,Chhattisgarh,490023,221,261263.0,1182.185520361991
2023,Q1,Chhattisgarh,490006,216,358676.0,1660.537037037037
2023,Q1,Chhattisgarh,492009,200,237543.0,1187.715
2023,Q1,Chhattisgarh,494001,196,373496.0,1905.591836734694
2023,Q1,Chhattisgarh,492013,192,327331.0,1704.8489583333333
2023,Q2,Chhattisgarh,492001,723,902708.0,1248.5587828492394
2023,Q2,Chhattisgarh,495001,486,657317.0,1352.5041152263375
2023,Q2,Chhattisgarh,494001,299,389643.0,1303.1538461538462
2023,Q2,Chhattisgarh,491001,287,473358.0,1649.3310104529617
2023,Q2,Chhattisgarh,497001,245,689569.0,2814.5673469387757
2023,Q2,Chhattisgarh,490006,230,312933.0,1360.5782608695652
2023,Q2,Chhattisgarh,492009,228,328272.0,1439.7894736842106
2023,Q2,Chhattisgarh,492013,226,374148.0,1655.5221238938052
2023,Q2,Chhattisgarh,496005,215,335162.0,1558.893023255814
2023,Q2,Chhattisgarh,490023,200,288095.0,1440.475
2023,Q3,Chhattisgarh,492001,694,852839.0,1228.8746397694524
2023,Q3,Chhattisgarh,495001,518,825971.0,1594.53861003861
2023,Q3,Chhattisgarh,491001,308,496165.0,1610.9253246753246
2023,Q3,Chhattisgarh,497001,278,451586.0,1624.410071942446
2023,Q3,Chhattisgarh,496005,272,314031.0,1154.5257352941176
2023,Q3,Chhattisgarh,492013,259,375761.0,1450.8146718146718
2023,Q3,Chhattisgarh,494001,256,339872.0,1327.625
2023,Q3,Chhattisgarh,490006,252,379144.0,1504.5396825396826
2023,Q3,Chhattisgarh,490023,239,309931.0,1296.7824267782428
2023,Q3,Chhattisgarh,492009,239,288407.0,1206.7238493723848
2023,Q4,Chhattisgarh,492001,958,1489874.0,1555.1920668058456
2023,Q4,Chhattisgarh,495001,772,1254786.0,1625.3704663212436
2023,Q4,Chhattisgarh,494001,451,646386.0,1433.2283813747229
2023,Q4,Chhattisgarh,497001,447,851063.0,1903.9440715883668
2023,Q4,Chhattisgarh,495450,383,643979.0,1681.4073107049608
2023,Q4,Chhattisgarh,492009,379,632304.0,1668.3482849604222
2023,Q4,Chhattisgarh,491001,375,648604.0,1729.6106666666667
2023,Q4,Chhattisgarh,496005,345,433449.0,1256.3739130434783
2023,Q4,Chhattisgarh,490006,330,742514.0,2250.042424242424
2023,Q4,Chhattisgarh,491441,314,475881.0,1515.5445859872611
2020,Q2,Dadra & Nagar Haveli & Daman & Diu,396230,471,69757.0,148.10403397027602
2020,Q2,Dadra & Nagar Haveli & Daman & Diu,396235,124,20560.0,165.80645161290323
2020,Q2,Dadra & Nagar Haveli & Daman & Diu,396210,44,8084.0,183.72727272727272
2020,Q2,Dadra & Nagar Haveli & Daman & Diu,396215,8,1832.0,229.0
2020,Q2,Dadra & Nagar Haveli & Daman & Diu,362520,4,796.0,199.0
2020,Q3,Dadra & Nagar Haveli & Daman & Diu,396230,143,41073.0,287.2237762237762
2020,Q3,Dadra & Nagar Haveli & Daman & Diu,396210,62,13868.0,223.67741935483872
2020,Q3,Dadra & Nagar Haveli & Daman & Diu,396215,25,6720.0,268.8
2020,Q3,Dadra & Nagar Haveli & Daman & Diu,396235,24,3742.0,155.91666666666666
2020,Q3,Dadra & Nagar Haveli & Daman & Diu,362520,3,101.0,33.666666666666664
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,396230,93,42215.0,453.9247311827957
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,396210,80,72419.0,905.2375
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,396215,34,21693.0,638.0294117647059
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,396235,18,9907.0,550.3888888888889
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,362571,2,195.0,97.5
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,362520,2,66.0,33.0
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,362540,2,1477.0,738.5
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,396220,1,1541.0,1541.0
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,396210,171,119823.0,700.719298245614
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,396230,159,71738.0,451.1823899371069
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,396215,61,28918.0,474.0655737704918
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,396235,57,28241.0,495.4561403508772
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,362571,10,29993.0,2999.3
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,362520,7,5575.0,796.4285714285714
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,396220,2,1403.0,701.5
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,396230,164,76796.0,468.2682926829268
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,396210,82,119744.0,1460.2926829268292
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,396215,58,44500.0,767.2413793103449
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,396235,57,30243.0,530.578947368421
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,362520,3,956.0,318.6666666666667
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,362571,2,1733.0,866.5
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,396220,1,1497.0,1497.0
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,362540,1,169.0,169.0
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,396230,144,86509.0,600.7569444444445
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,396210,116,118724.0,1023.4827586206897
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,396235,47,39277.0,835.6808510638298
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,396215,39,24047.0,616.5897435897435
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,362571,9,1372.0,152.44444444444446
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,396220,2,1167.0,583.5
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,362520,2,982.0,491.0
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,362540,1,1518.0,1518.0
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,396230,174,136491.0,784.4310344827586
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,396210,107,141005.0,1317.803738317757
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,396235,70,71008.0,1014.4
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,396215,60,37393.0,623.2166666666667
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,362520,6,25371.0,4228.5
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,362571,2,12428.0,6214.0
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,396220,1,1452.0,1452.0
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,362540,1,236.0,236.0
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,396230,201,249751.0,1242.5422885572139
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,396210,153,283079.0,1850.18954248366
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,396235,80,87322.0,1091.525
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,396215,42,53496.0,1273.7142857142858
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,362520,7,26020.0,3717.1428571428573
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,362540,4,8226.0,2056.5
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,362571,3,10210.0,3403.3333333333335
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,396220,2,1337.0,668.5
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,362570,1,1300.0,1300.0
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,396230,195,261358.0,1340.297435897436
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,396210,123,240568.0,1955.8373983739837
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,396235,65,93616.0,1440.246153846154
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,396215,43,43101.0,1002.3488372093024
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,362540,4,23498.0,5874.5
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,362571,4,9960.0,2490.0
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,362520,3,12096.0,4032.0
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,396220,1,2660.0,2660.0
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,396230,385,432488.0,1123.3454545454545
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,396235,134,160771.0,1199.7835820895523
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,396210,122,255359.0,2093.1065573770493
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,396215,50,96321.0,1926.42
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,362520,5,17374.0,3474.8
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,396220,5,14561.0,2912.2
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,362571,4,3266.0,816.5
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,362540,2,3636.0,1818.0
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,396230,443,569214.0,1284.9074492099323
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,396235,167,193707.0,1159.9221556886228
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,396210,150,272825.0,1818.8333333333333
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,396215,86,163161.0,1897.2209302325582
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,362520,15,47124.0,3141.6
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,362540,5,5627.0,1125.4
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,362571,3,14396.0,4798.666666666667
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,396220,2,6574.0,3287.0
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,396230,459,650192.0,1416.5403050108932
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,396235,139,160541.0,1154.9712230215828
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,396210,130,236935.0,1822.576923076923
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,396215,51,99157.0,1944.2549019607843
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,362520,8,39200.0,4900.0
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,362571,7,17089.0,2441.285714285714
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,396220,4,11983.0,2995.75
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,362540,1,71.0,71.0
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,396230,377,483708.0,1283.0450928381963
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,396210,134,264315.0,1972.5
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,396235,115,138011.0,1200.095652173913
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,396215,38,83998.0,2210.4736842105262
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,362520,16,52282.0,3267.625
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,362571,6,25713.0,4285.5
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,362540,5,8169.0,1633.8
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,396220,3,2557.0,852.3333333333334
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,396230,461,615237.0,1334.5704989154012
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,396210,238,341809.0,1436.172268907563
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,396235,139,161985.0,1165.3597122302158
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,396215,107,164338.0,1535.8691588785048
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,362520,9,18233.0,2025.888888888889
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,362540,6,6170.0,1028.3333333333333
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,396220,4,5305.0,1326.25
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,362571,3,2940.0,980.0
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,362570,2,17086.0,8543.0
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,396230,626,1009363.0,1612.4009584664536
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,396210,235,376257.0,1601.0936170212765
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,396235,207,297552.0,1437.4492753623188
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,396215,117,205211.0,1753.940170940171
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,362520,9,38940.0,4326.666666666667
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,396220,8,20216.0,2527.0
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,362571,4,12324.0,3081.0
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,362540,1,14004.0,14004.0
2020,Q2,Delhi,110059,895,132104.0,147.60223463687151
2020,Q2,Delhi,110092,638,94570.0,148.22884012539186
2020,Q2,Delhi,110096,352,52930.0,150.3693181818182
2020,Q2,Delhi,110085,310,48400.0,156.1290322580645
2020,Q2,Delhi,110019,304,46226.0,152.05921052631578
2020,Q2,Delhi,110017,285,45685.0,160.2982456140351
2020,Q2,Delhi,110084,276,43752.0,158.52173913043478
2020,Q2,Delhi,110044,260,42495.0,163.44230769230768
2020,Q2,Delhi,110062,258,42340.0,164.10852713178295
2020,Q2,Delhi,110086,255,42750.0,167.64705882352942
2020,Q3,Delhi,110059,407,95078.0,233.6068796068796
2020,Q3,Delhi,110092,305,80669.0,264.48852459016393
2020,Q3,Delhi,110086,248,59852.0,241.33870967741936
2020,Q3,Delhi,110043,231,100995.0,437.2077922077922
2020,Q3,Delhi,110044,217,59264.0,273.10599078341016
2020,Q3,Delhi,110041,209,68717.0,328.7894736842105
2020,Q3,Delhi,110096,202,43838.0,217.01980198019803
2020,Q3,Delhi,110084,184,39117.0,212.5923913043478
2020,Q3,Delhi,110085,170,39935.0,234.91176470588235
2020,Q3,Delhi,110053,169,40223.0,238.0059171597633
2020,Q4,Delhi,110059,447,315637.0,706.1230425055928
2020,Q4,Delhi,110092,348,271268.0,779.5057471264367
2020,Q4,Delhi,110044,341,256960.0,753.5483870967741
2020,Q4,Delhi,110086,325,260858.0,802.64
2020,Q4,Delhi,110043,280,250896.0,896.0571428571428
2020,Q4,Delhi,110094,265,211817.0,799.3094339622642
2020,Q4,Delhi,110085,264,193668.0,733.5909090909091
2020,Q4,Delhi,110096,237,166477.0,702.4345991561181
2020,Q4,Delhi,110041,232,189517.0,816.8836206896551
2020,Q4,Delhi,110042,204,179595.0,880.3676470588235
2021,Q1,Delhi,110059,632,446103.0,705.8591772151899
2021,Q1,Delhi,110092,402,261235.0,649.8383084577115
2021,Q1,Delhi,110044,395,241775.0,612.0886075949367
2021,Q1,Delhi,110086,359,337731.0,940.7548746518106
2021,Q1,Delhi,110042,340,278379.0,818.7617647058823
2021,Q1,Delhi,110094,334,245282.0,734.377245508982
2021,Q1,Delhi,110041,309,232913.0,753.7637540453075
